,date_time,streamId,audioLevelsDb,left,right
411,2024-01-19 08:26:45,input_1,"[-42, -49]",-42,-49
412,2024-01-19 08:26:47,input_1,"[-51, -54]",-51,-54
413,2024-01-19 08:26:50,input_1,"[-35, -36]",-35,-36
414,2024-01-19 08:26:52,input_1,"[-36, -36]",-36,-36
415,2024-01-19 08:26:54,input_1,"[-54, -57]",-54,-57
416,2024-01-19 08:26:56,input_1,"[-65, -63]",-65,-63
417,2024-01-19 08:26:58,input_1,"[-53, -51]",-53,-51
418,2024-01-19 08:27:00,input_1,"[-21, -30]",-21,-30
419,2024-01-19 08:27:02,input_1,"[-21, -28]",-21,-28
420,2024-01-19 08:27:04,input_1,"[-37, -27]",-37,-27
421,2024-01-19 08:27:06,input_1,"[-27, -30]",-27,-30
422,2024-01-19 08:27:08,input_1,"[-31, -33]",-31,-33
423,2024-01-19 08:27:10,input_1,"[-36, -32]",-36,-32
424,2024-01-19 08:27:12,input_1,"[-35, -33]",-35,-33
425,2024-01-19 08:27:14,input_1,"[-35, -31]",-35,-31
426,2024-01-19 08:27:16,input_1,"[-24, -27]",-24,-27
427,2024-01-19 08:27:18,input_1,"[-26, -30]",-26,-30
428,2024-01-19 08:27:20,input_1,"[-32, -33]",-32,-33
429,2024-01-19 08:27:23,input_1,"[-34, -30]",-34,-30
430,2024-01-19 08:27:25,input_1,"[-32, -32]",-32,-32
431,2024-01-19 08:27:27,input_1,"[-28, -29]",-28,-29
432,2024-01-19 08:27:29,input_1,"[-26, -26]",-26,-26
433,2024-01-19 08:27:31,input_1,"[-26, -20]",-26,-20
434,2024-01-19 08:27:33,input_1,"[-44, -39]",-44,-39
435,2024-01-19 08:27:35,input_1,"[-49, -47]",-49,-47
436,2024-01-19 08:27:37,input_1,"[-44, -47]",-44,-47
437,2024-01-19 08:27:39,input_1,"[-42, -46]",-42,-46
438,2024-01-19 08:27:41,input_1,"[-39, -34]",-39,-34
439,2024-01-19 08:27:43,input_1,"[-35, -33]",-35,-33
440,2024-01-19 08:27:45,input_1,"[-34, -35]",-34,-35
441,2024-01-19 08:27:47,input_1,"[-33, -37]",-33,-37
442,2024-01-19 08:27:49,input_1,"[-39, -40]",-39,-40
443,2024-01-19 08:27:51,input_1,"[-40, -42]",-40,-42
444,2024-01-19 08:27:53,input_1,"[-43, -46]",-43,-46
445,2024-01-19 08:27:55,input_1,"[-29, -29]",-29,-29
446,2024-01-19 08:27:57,input_1,"[-27, -29]",-27,-29
447,2024-01-19 08:27:59,input_1,"[-25, -25]",-25,-25
448,2024-01-19 08:28:01,input_1,"[-26, -25]",-26,-25
449,2024-01-19 08:28:03,input_1,"[-48, -48]",-48,-48
450,2024-01-19 08:28:05,input_1,"[-46, -47]",-46,-47
451,2024-01-19 08:28:07,input_1,"[-38, -39]",-38,-39
452,2024-01-19 08:28:10,input_1,"[-28, -29]",-28,-29
453,2024-01-19 08:28:12,input_1,"[-27, -26]",-27,-26
454,2024-01-19 08:28:14,input_1,"[-32, -31]",-32,-31
455,2024-01-19 08:28:16,input_1,"[-28, -30]",-28,-30
456,2024-01-19 08:28:18,input_1,"[-25, -27]",-25,-27
457,2024-01-19 08:28:20,input_1,"[-25, -25]",-25,-25
458,2024-01-19 08:28:22,input_1,"[-18, -19]",-18,-19
459,2024-01-19 08:28:24,input_1,"[-17, -15]",-17,-15
460,2024-01-19 08:28:26,input_1,"[-18, -19]",-18,-19
461,2024-01-19 08:28:28,input_1,"[-16, -16]",-16,-16
462,2024-01-19 08:28:31,input_1,"[-18, -16]",-18,-16
463,2024-01-19 08:28:33,input_1,"[-19, -21]",-19,-21
464,2024-01-19 08:28:35,input_1,"[-17, -15]",-17,-15
465,2024-01-19 08:28:37,input_1,"[-15, -13]",-15,-13
466,2024-01-19 08:28:39,input_1,"[-17, -19]",-17,-19
467,2024-01-19 08:28:41,input_1,"[-22, -20]",-22,-20
468,2024-01-19 08:28:43,input_1,"[-23, -17]",-23,-17
469,2024-01-19 08:28:45,input_1,"[-25, -23]",-25,-23
470,2024-01-19 08:28:47,input_1,"[-28, -29]",-28,-29
471,2024-01-19 08:28:49,input_1,"[-21, -23]",-21,-23
472,2024-01-19 08:28:51,input_1,"[-18, -19]",-18,-19
473,2024-01-19 08:28:53,input_1,"[-22, -20]",-22,-20
474,2024-01-19 08:28:56,input_1,"[-20, -21]",-20,-21
475,2024-01-19 08:28:58,input_1,"[-23, -25]",-23,-25
476,2024-01-19 08:29:00,input_1,"[-28, -25]",-28,-25
477,2024-01-19 08:29:02,input_1,"[-26, -24]",-26,-24
478,2024-01-19 08:29:04,input_1,"[-23, -20]",-23,-20
479,2024-01-19 08:29:06,input_1,"[-19, -19]",-19,-19
480,2024-01-19 08:29:08,input_1,"[-18, -16]",-18,-16
481,2024-01-19 08:29:10,input_1,"[-25, -19]",-25,-19
482,2024-01-19 08:29:12,input_1,"[-51, -50]",-51,-50
483,2024-01-19 08:29:14,input_1,"[-42, -36]",-42,-36
484,2024-01-19 08:29:16,input_1,"[-44, -36]",-44,-36
485,2024-01-19 08:29:18,input_1,"[-42, -44]",-42,-44
486,2024-01-19 08:29:20,input_1,"[-37, -36]",-37,-36
487,2024-01-19 08:29:23,input_1,"[-32, -34]",-32,-34
488,2024-01-19 08:29:25,input_1,"[-35, -33]",-35,-33
489,2024-01-19 08:29:27,input_1,"[-46, -43]",-46,-43
490,2024-01-19 08:29:29,input_1,"[-63, -62]",-63,-62
491,2024-01-19 08:29:31,input_1,"[-51, -47]",-51,-47
492,2024-01-19 08:29:33,input_1,"[-49, -45]",-49,-45
493,2024-01-19 08:29:35,input_1,"[-49, -50]",-49,-50
494,2024-01-19 08:29:37,input_1,"[-37, -38]",-37,-38
495,2024-01-19 08:29:39,input_1,"[-40, -41]",-40,-41
496,2024-01-19 08:29:41,input_1,"[-39, -41]",-39,-41
497,2024-01-19 08:29:43,input_1,"[-38, -39]",-38,-39
498,2024-01-19 08:29:45,input_1,"[-29, -31]",-29,-31
499,2024-01-19 08:29:47,input_1,"[-31, -31]",-31,-31
500,2024-01-19 08:29:49,input_1,"[-32, -32]",-32,-32
501,2024-01-19 08:29:51,input_1,"[-48, -47]",-48,-47
502,2024-01-19 08:29:53,input_1,"[-55, -43]",-55,-43
503,2024-01-19 08:29:55,input_1,"[-55, -44]",-55,-44
504,2024-01-19 08:29:57,input_1,"[-41, -44]",-41,-44
505,2024-01-19 08:29:59,input_1,"[-54, -56]",-54,-56
506,2024-01-19 08:30:02,input_1,"[-44, -45]",-44,-45
507,2024-01-19 08:30:04,input_1,"[-45, -45]",-45,-45
508,2024-01-19 08:30:06,input_1,"[-48, -49]",-48,-49
509,2024-01-19 08:30:08,input_1,"[-41, -39]",-41,-39
510,2024-01-19 08:30:10,input_1,"[-40, -38]",-40,-38
511,2024-01-19 08:30:12,input_1,"[-39, -40]",-39,-40
512,2024-01-19 08:30:14,input_1,"[-38, -40]",-38,-40
513,2024-01-19 08:30:16,input_1,"[-53, -54]",-53,-54
514,2024-01-19 08:30:18,input_1,"[-59, -60]",-59,-60
515,2024-01-19 08:30:20,input_1,"[-57, -61]",-57,-61
516,2024-01-19 08:30:22,input_1,"[-63, -68]",-63,-68
517,2024-01-19 08:30:24,input_1,"[-64, -46]",-64,-46
518,2024-01-19 08:30:26,input_1,"[-52, -45]",-52,-45
519,2024-01-19 08:30:28,input_1,"[-34, -29]",-34,-29
520,2024-01-19 08:30:30,input_1,"[-32, -31]",-32,-31
521,2024-01-19 08:30:32,input_1,"[-42, -42]",-42,-42
522,2024-01-19 08:30:34,input_1,"[-36, -40]",-36,-40
523,2024-01-19 08:30:36,input_1,"[-35, -37]",-35,-37
524,2024-01-19 08:30:38,input_1,"[-41, -38]",-41,-38
525,2024-01-19 08:30:41,input_1,"[-62, -59]",-62,-59
526,2024-01-19 08:30:43,input_1,"[-46, -35]",-46,-35
527,2024-01-19 08:30:45,input_1,"[-41, -37]",-41,-37
528,2024-01-19 08:30:47,input_1,"[-46, -41]",-46,-41
529,2024-01-19 08:30:49,input_1,"[-34, -34]",-34,-34
530,2024-01-19 08:30:51,input_1,"[-29, -30]",-29,-30
531,2024-01-19 08:30:53,input_1,"[-23, -26]",-23,-26
532,2024-01-19 08:30:55,input_1,"[-21, -20]",-21,-20
533,2024-01-19 08:30:57,input_1,"[-24, -23]",-24,-23
534,2024-01-19 08:30:59,input_1,"[-30, -28]",-30,-28
535,2024-01-19 08:31:01,input_1,"[-24, -27]",-24,-27
536,2024-01-19 08:31:03,input_1,"[-30, -32]",-30,-32
537,2024-01-19 08:31:05,input_1,"[-33, -33]",-33,-33
538,2024-01-19 08:31:08,input_1,"[-39, -42]",-39,-42
539,2024-01-19 08:31:10,input_1,"[-29, -30]",-29,-30
540,2024-01-19 08:31:12,input_1,"[-22, -23]",-22,-23
541,2024-01-19 08:31:14,input_1,"[-19, -22]",-19,-22
542,2024-01-19 08:31:16,input_1,"[-20, -19]",-20,-19
543,2024-01-19 08:31:18,input_1,"[-28, -21]",-28,-21
544,2024-01-19 08:31:20,input_1,"[-30, -29]",-30,-29
545,2024-01-19 08:31:22,input_1,"[-28, -25]",-28,-25
546,2024-01-19 08:31:24,input_1,"[-25, -25]",-25,-25
547,2024-01-19 08:31:26,input_1,"[-23, -24]",-23,-24
548,2024-01-19 08:31:28,input_1,"[-20, -19]",-20,-19
549,2024-01-19 08:31:30,input_1,"[-23, -21]",-23,-21
550,2024-01-19 08:31:32,input_1,"[-28, -33]",-28,-33
551,2024-01-19 08:31:34,input_1,"[-18, -19]",-18,-19
552,2024-01-19 08:31:36,input_1,"[-18, -23]",-18,-23
553,2024-01-19 08:31:38,input_1,"[-30, -28]",-30,-28
554,2024-01-19 08:31:40,input_1,"[-48, -47]",-48,-47
555,2024-01-19 08:31:42,input_1,"[-59, -56]",-59,-56
556,2024-01-19 08:31:44,input_1,"[-55, -55]",-55,-55
557,2024-01-19 08:31:46,input_1,"[-61, -66]",-61,-66
558,2024-01-19 08:31:49,input_1,"[-31, -31]",-31,-31
559,2024-01-19 08:31:51,input_1,"[-30, -30]",-30,-30
560,2024-01-19 08:31:53,input_1,"[-73, -73]",-73,-73
561,2024-01-19 08:31:55,input_1,"[-40, -45]",-40,-45
562,2024-01-19 08:31:57,input_1,"[-39, -45]",-39,-45
563,2024-01-19 08:31:59,input_1,"[-39, -38]",-39,-38
564,2024-01-19 08:32:01,input_1,"[-36, -35]",-36,-35
565,2024-01-19 08:32:03,input_1,"[-36, -33]",-36,-33
566,2024-01-19 08:32:05,input_1,"[-42, -39]",-42,-39
567,2024-01-19 08:32:07,input_1,"[-41, -40]",-41,-40
568,2024-01-19 08:32:09,input_1,"[-37, -34]",-37,-34
569,2024-01-19 08:32:11,input_1,"[-28, -28]",-28,-28
570,2024-01-19 08:32:13,input_1,"[-27, -24]",-27,-24
571,2024-01-19 08:32:16,input_1,"[-33, -39]",-33,-39
572,2024-01-19 08:32:18,input_1,"[-38, -41]",-38,-41
573,2024-01-19 08:32:20,input_1,"[-35, -39]",-35,-39
574,2024-01-19 08:32:22,input_1,"[-20, -20]",-20,-20
575,2024-01-19 08:32:24,input_1,"[-17, -24]",-17,-24
576,2024-01-19 08:32:26,input_1,"[-27, -26]",-27,-26
577,2024-01-19 08:32:28,input_1,"[-27, -31]",-27,-31
578,2024-01-19 08:32:30,input_1,"[-23, -23]",-23,-23
579,2024-01-19 08:32:32,input_1,"[-22, -22]",-22,-22
580,2024-01-19 08:32:34,input_1,"[-20, -20]",-20,-20
581,2024-01-19 08:32:36,input_1,"[-22, -22]",-22,-22
582,2024-01-19 08:32:38,input_1,"[-21, -24]",-21,-24
583,2024-01-19 08:32:40,input_1,"[-24, -22]",-24,-22
584,2024-01-19 08:32:42,input_1,"[-21, -16]",-21,-16
585,2024-01-19 08:32:44,input_1,"[-18, -16]",-18,-16
586,2024-01-19 08:32:46,input_1,"[-17, -17]",-17,-17
587,2024-01-19 08:32:48,input_1,"[-19, -18]",-19,-18
588,2024-01-19 08:32:51,input_1,"[-19, -19]",-19,-19
589,2024-01-19 08:32:53,input_1,"[-20, -20]",-20,-20
590,2024-01-19 08:32:55,input_1,"[-18, -17]",-18,-17
591,2024-01-19 08:32:57,input_1,"[-19, -17]",-19,-17
592,2024-01-19 08:32:59,input_1,"[-21, -19]",-21,-19
593,2024-01-19 08:33:01,input_1,"[-22, -21]",-22,-21
594,2024-01-19 08:33:03,input_1,"[-23, -22]",-23,-22
595,2024-01-19 08:33:05,input_1,"[-26, -26]",-26,-26
596,2024-01-19 08:33:07,input_1,"[-32, -31]",-32,-31
597,2024-01-19 08:33:09,input_1,"[-38, -39]",-38,-39
598,2024-01-19 08:33:11,input_1,"[-35, -39]",-35,-39
599,2024-01-19 08:33:13,input_1,"[-34, -39]",-34,-39
600,2024-01-19 08:33:15,input_1,"[-28, -31]",-28,-31
601,2024-01-19 08:33:17,input_1,"[-30, -32]",-30,-32
602,2024-01-19 08:33:19,input_1,"[-33, -36]",-33,-36
603,2024-01-19 08:33:21,input_1,"[-34, -35]",-34,-35
604,2024-01-19 08:33:23,input_1,"[-32, -34]",-32,-34
605,2024-01-19 08:33:25,input_1,"[-30, -32]",-30,-32
606,2024-01-19 08:33:27,input_1,"[-29, -29]",-29,-29
607,2024-01-19 08:33:29,input_1,"[-28, -32]",-28,-32
608,2024-01-19 08:33:32,input_1,"[-27, -30]",-27,-30
609,2024-01-19 08:33:34,input_1,"[-25, -24]",-25,-24
610,2024-01-19 08:33:36,input_1,"[-28, -25]",-28,-25
611,2024-01-19 08:33:38,input_1,"[-26, -26]",-26,-26
612,2024-01-19 08:33:40,input_1,"[-31, -32]",-31,-32
613,2024-01-19 08:33:42,input_1,"[-36, -34]",-36,-34
614,2024-01-19 08:33:44,input_1,"[-21, -23]",-21,-23
615,2024-01-19 08:33:46,input_1,"[-18, -20]",-18,-20
616,2024-01-19 08:33:48,input_1,"[-19, -17]",-19,-17
617,2024-01-19 08:33:51,input_1,"[-16, -17]",-16,-17
618,2024-01-19 08:33:53,input_1,"[-25, -21]",-25,-21
619,2024-01-19 08:33:55,input_1,"[-32, -33]",-32,-33
620,2024-01-19 08:33:57,input_1,"[-30, -33]",-30,-33
621,2024-01-19 08:33:59,input_1,"[-34, -34]",-34,-34
622,2024-01-19 08:34:01,input_1,"[-32, -39]",-32,-39
623,2024-01-19 08:34:03,input_1,"[-31, -38]",-31,-38
624,2024-01-19 08:34:05,input_1,"[-43, -37]",-43,-37
625,2024-01-19 08:34:07,input_1,"[-33, -38]",-33,-38
626,2024-01-19 08:34:09,input_1,"[-35, -38]",-35,-38
627,2024-01-19 08:34:11,input_1,"[-40, -45]",-40,-45
628,2024-01-19 08:34:13,input_1,"[-41, -43]",-41,-43
629,2024-01-19 08:34:16,input_1,"[-43, -49]",-43,-49
630,2024-01-19 08:34:18,input_1,"[-27, -30]",-27,-30
631,2024-01-19 08:34:20,input_1,"[-26, -27]",-26,-27
632,2024-01-19 08:34:22,input_1,"[-28, -29]",-28,-29
633,2024-01-19 08:34:24,input_1,"[-28, -25]",-28,-25
634,2024-01-19 08:34:26,input_1,"[-31, -27]",-31,-27
635,2024-01-19 08:34:28,input_1,"[-29, -28]",-29,-28
636,2024-01-19 08:34:30,input_1,"[-26, -26]",-26,-26
637,2024-01-19 08:34:32,input_1,"[-44, -48]",-44,-48
638,2024-01-19 08:34:34,input_1,"[-41, -44]",-41,-44
639,2024-01-19 08:34:36,input_1,"[-40, -41]",-40,-41
640,2024-01-19 08:34:38,input_1,"[-39, -43]",-39,-43
641,2024-01-19 08:34:41,input_1,"[-37, -40]",-37,-40
642,2024-01-19 08:34:43,input_1,"[-32, -30]",-32,-30
643,2024-01-19 08:34:45,input_1,"[-30, -28]",-30,-28
644,2024-01-19 08:34:47,input_1,"[-33, -32]",-33,-32
645,2024-01-19 08:34:49,input_1,"[-42, -38]",-42,-38
646,2024-01-19 08:34:51,input_1,"[-47, -44]",-47,-44
647,2024-01-19 08:34:53,input_1,"[-46, -50]",-46,-50
648,2024-01-19 08:34:55,input_1,"[-47, -54]",-47,-54
649,2024-01-19 08:34:57,input_1,"[-44, -50]",-44,-50
650,2024-01-19 08:34:59,input_1,"[-41, -43]",-41,-43
651,2024-01-19 08:35:01,input_1,"[-47, -44]",-47,-44
652,2024-01-19 08:35:03,input_1,"[-58, -57]",-58,-57
653,2024-01-19 08:35:05,input_1,"[-50, -50]",-50,-50
654,2024-01-19 08:35:07,input_1,"[-46, -48]",-46,-48
655,2024-01-19 08:35:09,input_1,"[-41, -36]",-41,-36
656,2024-01-19 08:35:12,input_1,"[-36, -31]",-36,-31
657,2024-01-19 08:35:14,input_1,"[-39, -32]",-39,-32
658,2024-01-19 08:35:16,input_1,"[-40, -43]",-40,-43
659,2024-01-19 08:35:18,input_1,"[-41, -44]",-41,-44
660,2024-01-19 08:35:20,input_1,"[-43, -39]",-43,-39
661,2024-01-19 08:35:22,input_1,"[-37, -39]",-37,-39
662,2024-01-19 08:35:24,input_1,"[-36, -38]",-36,-38
663,2024-01-19 08:35:26,input_1,"[-35, -37]",-35,-37
664,2024-01-19 08:35:28,input_1,"[-33, -35]",-33,-35
665,2024-01-19 08:35:30,input_1,"[-33, -33]",-33,-33
666,2024-01-19 08:35:32,input_1,"[-33, -35]",-33,-35
667,2024-01-19 08:35:34,input_1,"[-45, -44]",-45,-44
668,2024-01-19 08:35:36,input_1,"[-76, -74]",-76,-74
669,2024-01-19 08:35:38,input_1,"[-65, -66]",-65,-66
670,2024-01-19 08:35:40,input_1,"[-67, -66]",-67,-66
671,2024-01-19 08:35:42,input_1,"[-51, -46]",-51,-46
672,2024-01-19 08:35:44,input_1,"[-37, -42]",-37,-42
673,2024-01-19 08:35:47,input_1,"[-42, -40]",-42,-40
674,2024-01-19 08:35:49,input_1,"[-38, -39]",-38,-39
675,2024-01-19 08:35:51,input_1,"[-35, -34]",-35,-34
676,2024-01-19 08:35:53,input_1,"[-36, -37]",-36,-37
677,2024-01-19 08:35:55,input_1,"[-48, -47]",-48,-47
678,2024-01-19 08:35:57,input_1,"[-41, -42]",-41,-42
679,2024-01-19 08:35:59,input_1,"[-38, -35]",-38,-35
680,2024-01-19 08:36:01,input_1,"[-36, -34]",-36,-34
681,2024-01-19 08:36:03,input_1,"[-36, -33]",-36,-33
682,2024-01-19 08:36:05,input_1,"[-26, -31]",-26,-31
683,2024-01-19 08:36:07,input_1,"[-29, -33]",-29,-33
684,2024-01-19 08:36:09,input_1,"[-42, -45]",-42,-45
685,2024-01-19 08:36:11,input_1,"[-45, -45]",-45,-45
686,2024-01-19 08:36:13,input_1,"[-43, -42]",-43,-42
687,2024-01-19 08:36:15,input_1,"[-40, -38]",-40,-38
688,2024-01-19 08:36:17,input_1,"[-41, -44]",-41,-44
689,2024-01-19 08:36:19,input_1,"[-49, -48]",-49,-48
690,2024-01-19 08:36:21,input_1,"[-47, -49]",-47,-49
691,2024-01-19 08:36:24,input_1,"[-47, -51]",-47,-51
692,2024-01-19 08:36:26,input_1,"[-51, -47]",-51,-47
693,2024-01-19 08:36:28,input_1,"[-48, -46]",-48,-46
694,2024-01-19 08:36:30,input_1,"[-48, -48]",-48,-48
695,2024-01-19 08:36:32,input_1,"[-51, -52]",-51,-52
696,2024-01-19 08:36:34,input_1,"[-36, -41]",-36,-41
697,2024-01-19 08:36:36,input_1,"[-39, -40]",-39,-40
698,2024-01-19 08:36:38,input_1,"[-44, -40]",-44,-40
699,2024-01-19 08:36:40,input_1,"[-40, -38]",-40,-38
700,2024-01-19 08:36:42,input_1,"[-42, -49]",-42,-49
701,2024-01-19 08:36:44,input_1,"[-51, -54]",-51,-54
702,2024-01-19 08:36:46,input_1,"[-35, -36]",-35,-36
703,2024-01-19 08:36:48,input_1,"[-36, -36]",-36,-36
704,2024-01-19 08:36:50,input_1,"[-54, -57]",-54,-57
705,2024-01-19 08:36:52,input_1,"[-65, -63]",-65,-63
706,2024-01-19 08:36:55,input_1,"[-53, -51]",-53,-51
707,2024-01-19 08:36:57,input_1,"[-21, -30]",-21,-30
708,2024-01-19 08:36:59,input_1,"[-21, -28]",-21,-28
709,2024-01-19 08:37:01,input_1,"[-39, -34]",-39,-34
710,2024-01-19 08:37:03,input_1,"[-27, -30]",-27,-30
711,2024-01-19 08:37:05,input_1,"[-31, -33]",-31,-33
712,2024-01-19 08:37:07,input_1,"[-36, -32]",-36,-32
713,2024-01-19 08:37:09,input_1,"[-35, -33]",-35,-33
714,2024-01-19 08:37:11,input_1,"[-35, -31]",-35,-31
715,2024-01-19 08:37:13,input_1,"[-24, -27]",-24,-27
716,2024-01-19 08:37:15,input_1,"[-26, -30]",-26,-30
717,2024-01-19 08:37:17,input_1,"[-32, -34]",-32,-34
718,2024-01-19 08:37:19,input_1,"[-34, -30]",-34,-30
719,2024-01-19 08:37:21,input_1,"[-32, -32]",-32,-32
720,2024-01-19 08:37:23,input_1,"[-28, -29]",-28,-29
721,2024-01-19 08:37:25,input_1,"[-26, -26]",-26,-26
722,2024-01-19 08:37:28,input_1,"[-26, -20]",-26,-20
723,2024-01-19 08:37:30,input_1,"[-44, -39]",-44,-39
724,2024-01-19 08:37:32,input_1,"[-49, -47]",-49,-47
725,2024-01-19 08:37:34,input_1,"[-48, -52]",-48,-52
726,2024-01-19 08:37:36,input_1,"[-42, -47]",-42,-47
727,2024-01-19 08:37:38,input_1,"[-39, -34]",-39,-34
728,2024-01-19 08:37:40,input_1,"[-35, -33]",-35,-33
729,2024-01-19 08:37:42,input_1,"[-36, -35]",-36,-35
730,2024-01-19 08:37:44,input_1,"[-35, -34]",-35,-34
731,2024-01-19 08:37:46,input_1,"[-39, -40]",-39,-40
732,2024-01-19 08:37:48,input_1,"[-40, -42]",-40,-42
733,2024-01-19 08:37:50,input_1,"[-42, -45]",-42,-45
734,2024-01-19 08:37:52,input_1,"[-29, -29]",-29,-29
735,2024-01-19 08:37:54,input_1,"[-27, -29]",-27,-29
736,2024-01-19 08:37:56,input_1,"[-25, -25]",-25,-25
737,2024-01-19 08:37:58,input_1,"[-26, -25]",-26,-25
738,2024-01-19 08:38:00,input_1,"[-48, -48]",-48,-48
739,2024-01-19 08:38:02,input_1,"[-47, -48]",-47,-48
740,2024-01-19 08:38:04,input_1,"[-38, -39]",-38,-39
741,2024-01-19 08:38:06,input_1,"[-28, -29]",-28,-29
742,2024-01-19 08:38:08,input_1,"[-27, -26]",-27,-26
743,2024-01-19 08:38:11,input_1,"[-32, -31]",-32,-31
744,2024-01-19 08:38:13,input_1,"[-28, -30]",-28,-30
745,2024-01-19 08:38:15,input_1,"[-25, -27]",-25,-27
746,2024-01-19 08:38:17,input_1,"[-25, -25]",-25,-25
747,2024-01-19 08:38:19,input_1,"[-18, -19]",-18,-19
748,2024-01-19 08:38:21,input_1,"[-17, -15]",-17,-15
749,2024-01-19 08:38:23,input_1,"[-18, -19]",-18,-19
750,2024-01-19 08:38:25,input_1,"[-16, -16]",-16,-16
751,2024-01-19 08:38:27,input_1,"[-18, -16]",-18,-16
752,2024-01-19 08:38:29,input_1,"[-20, -19]",-20,-19
753,2024-01-19 08:38:31,input_1,"[-18, -14]",-18,-14
754,2024-01-19 08:38:34,input_1,"[-15, -13]",-15,-13
755,2024-01-19 08:38:36,input_1,"[-17, -19]",-17,-19
756,2024-01-19 08:38:38,input_1,"[-22, -20]",-22,-20
757,2024-01-19 08:38:40,input_1,"[-23, -17]",-23,-17
758,2024-01-19 08:38:42,input_1,"[-25, -23]",-25,-23
759,2024-01-19 08:38:44,input_1,"[-28, -29]",-28,-29
760,2024-01-19 08:38:46,input_1,"[-21, -23]",-21,-23
761,2024-01-19 08:38:48,input_1,"[-18, -19]",-18,-19
762,2024-01-19 08:38:50,input_1,"[-22, -20]",-22,-20
763,2024-01-19 08:38:52,input_1,"[-20, -21]",-20,-21
764,2024-01-19 08:38:54,input_1,"[-23, -23]",-23,-23
765,2024-01-19 08:38:56,input_1,"[-28, -25]",-28,-25
766,2024-01-19 08:38:59,input_1,"[-26, -24]",-26,-24
767,2024-01-19 08:39:01,input_1,"[-23, -20]",-23,-20
768,2024-01-19 08:39:03,input_1,"[-19, -19]",-19,-19
769,2024-01-19 08:39:05,input_1,"[-18, -16]",-18,-16
770,2024-01-19 08:39:07,input_1,"[-25, -19]",-25,-19
771,2024-01-19 08:39:09,input_1,"[-51, -50]",-51,-50
772,2024-01-19 08:39:11,input_1,"[-35, -43]",-35,-43
773,2024-01-19 08:39:13,input_1,"[-39, -38]",-39,-38
774,2024-01-19 08:39:15,input_1,"[-45, -47]",-45,-47
775,2024-01-19 08:39:17,input_1,"[-37, -37]",-37,-37
776,2024-01-19 08:39:20,input_1,"[-31, -29]",-31,-29
777,2024-01-19 08:39:22,input_1,"[-34, -32]",-34,-32
778,2024-01-19 08:39:24,input_1,"[-48, -42]",-48,-42
779,2024-01-19 08:39:26,input_1,"[-61, -61]",-61,-61
780,2024-01-19 08:39:28,input_1,"[-58, -59]",-58,-59
781,2024-01-19 08:39:30,input_1,"[-23, -23]",-23,-23
782,2024-01-19 08:39:32,input_1,"[-24, -24]",-24,-24
783,2024-01-19 08:39:34,input_1,"[-40, -41]",-40,-41
784,2024-01-19 08:39:36,input_1,"[-39, -40]",-39,-40
785,2024-01-19 08:39:38,input_1,"[-46, -47]",-46,-47
786,2024-01-19 08:39:40,input_1,"[-40, -43]",-40,-43
787,2024-01-19 08:39:42,input_1,"[-23, -26]",-23,-26
788,2024-01-19 08:39:44,input_1,"[-23, -25]",-23,-25
789,2024-01-19 08:39:46,input_1,"[-34, -29]",-34,-29
790,2024-01-19 08:39:48,input_1,"[-60, -60]",-60,-60
791,2024-01-19 08:39:51,input_1,"[-40, -42]",-40,-42
792,2024-01-19 08:39:53,input_1,"[-35, -37]",-35,-37
793,2024-01-19 08:39:55,input_1,"[-18, -10]",-18,-10
794,2024-01-19 08:39:57,input_1,"[-17, -10]",-17,-10
795,2024-01-19 08:39:59,input_1,"[-44, -39]",-44,-39
796,2024-01-19 08:40:01,input_1,"[-45, -40]",-45,-40
797,2024-01-19 08:40:03,input_1,"[-49, -54]",-49,-54
798,2024-01-19 08:40:05,input_1,"[-35, -38]",-35,-38
799,2024-01-19 08:40:07,input_1,"[-41, -40]",-41,-40
800,2024-01-19 08:40:09,input_1,"[-39, -44]",-39,-44
801,2024-01-19 08:40:11,input_1,"[-41, -44]",-41,-44
802,2024-01-19 08:40:13,input_1,"[-54, -53]",-54,-53
803,2024-01-19 08:40:15,input_1,"[-59, -62]",-59,-62
804,2024-01-19 08:40:17,input_1,"[-65, -66]",-65,-66
805,2024-01-19 08:40:19,input_1,"[-69, -69]",-69,-69
806,2024-01-19 08:40:21,input_1,"[-47, -44]",-47,-44
807,2024-01-19 08:40:23,input_1,"[-44, -42]",-44,-42
808,2024-01-19 08:40:25,input_1,"[-42, -45]",-42,-45
809,2024-01-19 08:40:27,input_1,"[-40, -39]",-40,-39
810,2024-01-19 08:40:29,input_1,"[-41, -39]",-41,-39
811,2024-01-19 08:40:31,input_1,"[-39, -39]",-39,-39
812,2024-01-19 08:40:34,input_1,"[-38, -38]",-38,-38
813,2024-01-19 08:40:36,input_1,"[-45, -48]",-45,-48
814,2024-01-19 08:40:38,input_1,"[-64, -63]",-64,-63
815,2024-01-19 08:40:40,input_1,"[-48, -47]",-48,-47
816,2024-01-19 08:40:42,input_1,"[-46, -43]",-46,-43
817,2024-01-19 08:40:44,input_1,"[-40, -41]",-40,-41
818,2024-01-19 08:40:46,input_1,"[-40, -42]",-40,-42
819,2024-01-19 08:40:48,input_1,"[-26, -33]",-26,-33
820,2024-01-19 08:40:50,input_1,"[-23, -23]",-23,-23
821,2024-01-19 08:40:52,input_1,"[-21, -24]",-21,-24
